duration,src_bytes,dst_bytes,packet_count,protocol,failed_logins,attack_type
37,6.60934924316738,5.872117789475416,3.8501476017100584,UDP,1.3862943611198906,BruteForce
47,7.968665700466235,6.76849321164863,3.367295829986474,UDP,0.0,Normal
2,9.097843340749037,5.384495062789089,6.669498089857879,TCP,0.0,DDoS
29,4.700480365792417,4.653960350157523,4.290459441148391,UDP,1.791759469228055,BruteForce
20,5.147494476813453,5.081404364984463,4.477336814478207,UDP,1.9459101490553132,BruteForce
2,6.194405391104672,3.912023005428146,5.455321115357702,TCP,0.0,PortScan
33,5.19295685089021,5.918893854273146,2.8903717578961645,UDP,1.791759469228055,BruteForce
16,7.730174795246222,7.221835825288449,3.7612001156935624,UDP,0.0,Normal
13,7.208600337960199,6.3561076606958915,2.4849066497880004,TCP,0.0,Normal
2,9.125871215349733,5.739792912179234,5.8289456176102075,TCP,0.0,DDoS
37,5.872117789475416,6.7912214627261855,3.6635616461296463,UDP,0.0,Normal
30,6.715383386334681,5.860786223465865,3.8501476017100584,UDP,1.6094379124341003,BruteForce
1,8.222285073872717,4.07753744390572,6.588926477533519,TCP,0.0,DDoS
2,8.864322722511439,5.71042701737487,6.1903154058531475,TCP,0.0,DDoS
57,6.113682179832232,6.78332520060396,2.3978952727983707,TCP,0.0,Normal
6,4.74493212836325,5.043425116919247,5.231108616854587,TCP,0.0,PortScan
5,8.879193928110318,4.875197323201151,6.507277712385012,TCP,0.0,DDoS
7,5.918893854273146,4.290459441148391,5.2832037287379885,UDP,0.0,PortScan
2,9.040737587590003,5.081404364984463,5.6937321388027,TCP,0.0,DDoS
1,8.224431573221159,4.804021044733257,6.84587987526405,TCP,0.0,DDoS
59,6.951772164398911,7.029087564149662,3.6888794541139363,TCP,0.0,Normal
37,7.900636613018005,7.2909747781429814,3.2188758248682006,TCP,0.0,Normal
29,5.170483995038151,6.675823221634848,3.9318256327243257,UDP,0.0,Normal
36,6.698268054115413,5.958424693029782,4.442651256490317,UDP,2.302585092994046,BruteForce
10,7.8655717576847906,5.303304908059076,2.4849066497880004,TCP,0.0,Normal
3,6.150602768446279,3.5553480614894135,5.517452896464707,TCP,0.0,PortScan
9,6.78332520060396,6.495265555937008,3.6888794541139363,UDP,0.0,Normal
21,6.879355804460439,5.241747015059643,3.4965075614664802,UDP,1.6094379124341003,BruteForce
52,7.172424577124845,7.234898420314831,1.9459101490553132,TCP,0.0,Normal
25,6.807934943699926,6.173786103901937,3.58351893845611,UDP,1.3862943611198906,BruteForce
5,8.574140471857987,6.066108090103747,5.147494476813453,TCP,0.0,DDoS
2,8.33758794211651,5.662960480135946,5.455321115357702,TCP,0.0,DDoS
35,7.946263643580541,6.732210706467206,3.044522437723423,UDP,0.0,Normal
24,6.673297967767654,5.53338948872752,4.394449154672439,UDP,2.0794415416798357,BruteForce
47,6.807934943699926,6.4457198193855785,3.4339872044851463,TCP,0.0,Normal
28,6.6240652277998935,4.709530201312334,3.1780538303479458,UDP,2.302585092994046,BruteForce
9,5.231108616854587,4.859812404361672,5.231108616854587,UDP,0.0,PortScan
24,5.730099782973574,4.143134726391533,4.605170185988092,UDP,1.6094379124341003,BruteForce
31,6.648984550024776,6.148468295917647,4.574710978503383,UDP,1.791759469228055,BruteForce
9,6.186208623900494,4.48863636973214,5.003946305945459,UDP,0.0,PortScan
28,6.437751649736401,5.961005339623274,4.248495242049359,UDP,1.791759469228055,BruteForce
6,5.961005339623274,5.1298987149230735,5.043425116919247,TCP,0.0,PortScan
3,4.736198448394496,4.564348191467836,4.477336814478207,TCP,0.0,PortScan
40,5.768320995793772,6.0473721790462776,2.6390573296152584,UDP,2.302585092994046,BruteForce
10,6.19644412779452,5.147494476813453,5.60947179518496,UDP,0.0,PortScan
1,8.87905466204227,4.248495242049359,5.926926025970411,TCP,0.0,DDoS
59,6.343880434126331,6.1779441140506,3.713572066704308,TCP,0.0,Normal
10,4.07753744390572,4.248495242049359,4.574710978503383,UDP,0.0,PortScan
7,5.973809611869261,4.663439094112067,5.2574953720277815,UDP,0.0,PortScan
21,6.694562058521095,6.16541785423142,2.5649493574615367,UDP,1.9459101490553132,BruteForce
57,7.027314514039777,7.502738210754851,3.295836866004329,UDP,0.0,Normal
13,6.782192056006791,5.849324779946859,4.1588830833596715,UDP,2.1972245773362196,BruteForce
17,6.634633357861686,5.746203190540153,3.4657359027997265,UDP,1.791759469228055,BruteForce
2,8.831127635012084,4.61512051684126,6.3818160174060985,TCP,0.0,DDoS
2,9.093918908958932,5.988961416889864,5.958424693029782,TCP,0.0,DDoS
7,5.986452005284438,5.2574953720277815,5.176149732573829,TCP,0.0,PortScan
3,8.61794309451638,4.543294782270004,6.675823221634848,TCP,0.0,DDoS
44,6.829793737512425,5.241747015059643,2.0794415416798357,UDP,0.0,Normal
1,4.890349128221754,4.9344739331306915,5.351858133476067,TCP,0.0,PortScan
7,5.6937321388027,3.6635616461296463,4.812184355372417,TCP,0.0,PortScan
59,7.515889085215125,7.16703787691222,2.4849066497880004,TCP,0.0,Normal
10,5.455321115357702,4.2626798770413155,4.430816798843313,UDP,2.1972245773362196,BruteForce
4,8.305484017727691,5.860786223465865,5.176149732573829,TCP,0.0,DDoS
12,6.833031732786201,5.855071922202427,4.02535169073515,UDP,1.6094379124341003,BruteForce
24,7.427144133408616,7.349873704738337,2.772588722239781,UDP,0.0,Normal
16,6.300785794663244,6.09807428216624,4.532599493153256,UDP,1.3862943611198906,BruteForce
41,7.923710333969238,7.095893221097532,2.70805020110221,UDP,0.0,Normal
2,8.524764456912555,5.817111159963204,6.336825731146441,TCP,0.0,DDoS
29,6.423246963533519,5.075173815233827,4.276666119016055,UDP,1.9459101490553132,BruteForce
38,6.335054251498059,5.902633333401366,4.406719247264253,UDP,2.1972245773362196,BruteForce
3,8.983565234427923,5.407171771460119,6.86484777797086,TCP,0.0,DDoS
5,8.651724084373843,6.0063531596017325,5.676753802268282,TCP,0.0,DDoS
2,6.016157159698354,4.969813299576001,4.804021044733257,TCP,0.0,PortScan
34,5.971261839790462,5.811140992976701,3.9889840465642745,UDP,1.791759469228055,BruteForce
2,5.6937321388027,3.713572066704308,4.653960350157523,UDP,0.0,PortScan
13,6.877296071497429,5.814130531825066,4.04305126783455,UDP,1.9459101490553132,BruteForce
40,6.413458957167357,5.872117789475416,4.59511985013459,UDP,1.791759469228055,BruteForce
4,8.044305406990638,6.124683390894205,6.230481447578482,TCP,0.0,DDoS
28,6.175867270105761,5.886104031450156,4.543294782270004,UDP,2.1972245773362196,BruteForce
23,5.966146739123692,4.852030263919617,3.6109179126442243,UDP,1.6094379124341003,BruteForce
4,5.652489180268651,3.332204510175204,4.110873864173311,UDP,0.0,PortScan
7,5.811140992976701,5.14166355650266,5.683579767338681,UDP,0.0,PortScan
34,6.651571873589727,6.194405391104672,4.02535169073515,UDP,2.302585092994046,BruteForce
12,6.1070228877422545,5.560681631015528,4.418840607796598,UDP,2.0794415416798357,BruteForce
19,4.672828834461906,5.3612921657094255,4.31748811353631,UDP,2.302585092994046,BruteForce
7,7.71333788887187,7.346655163176539,3.1354942159291497,TCP,0.0,Normal
58,7.224753405767971,6.068425588244111,3.4965075614664802,TCP,0.0,Normal
10,5.438079308923196,5.2574953720277815,4.430816798843313,UDP,1.3862943611198906,BruteForce
3,8.738254576526122,5.805134968916488,6.75343791859778,TCP,0.0,DDoS
2,5.948034989180646,5.099866427824199,4.867534450455582,TCP,0.0,PortScan
9,5.75890177387728,4.51085950651685,5.493061443340548,TCP,0.0,PortScan
8,6.135564891081739,4.51085950651685,5.697093486505405,TCP,0.0,PortScan
1,9.101083386039234,6.073044534100405,5.123963979403259,TCP,0.0,DDoS
5,6.0867747269123065,5.247024072160486,4.127134385045092,TCP,0.0,PortScan
2,5.545177444479562,5.25227342804663,5.552959584921617,UDP,0.0,PortScan
1,9.189321004752108,5.476463551931511,6.726233402358747,TCP,0.0,DDoS
52,6.9930151229329605,7.191429330036379,3.5553480614894135,UDP,0.0,Normal
10,4.727387818712341,4.804021044733257,5.4638318050256105,TCP,0.0,PortScan
25,6.226536669287466,5.783825182329737,3.7612001156935624,UDP,2.1972245773362196,BruteForce
3,8.402455513945814,5.645446897643238,6.715383386334681,TCP,0.0,DDoS
5,8.468002947225466,4.962844630259907,5.225746673713202,TCP,0.0,DDoS
4,9.134430777875833,5.429345628954441,6.461468176353717,TCP,0.0,DDoS
41,7.7437032581737535,5.14166355650266,3.5553480614894135,TCP,0.0,Normal
5,8.34687925374656,5.877735781779639,6.490723534502507,TCP,0.0,DDoS
5,5.855071922202427,4.143134726391533,5.272999558563747,TCP,0.0,PortScan
7,5.869296913133774,5.170483995038151,5.605802066295998,TCP,0.0,PortScan
4,5.820082930352362,4.110873864173311,5.081404364984463,TCP,0.0,PortScan
4,9.062420241899561,5.6937321388027,6.124683390894205,TCP,0.0,DDoS
2,8.843903650835497,5.056245805348308,4.844187086458591,TCP,0.0,DDoS
28,5.968707559985366,6.0844994130751715,4.0943445622221,UDP,2.3978952727983707,BruteForce
39,6.937314081223682,6.535241271013659,1.791759469228055,UDP,0.0,Normal
46,5.303304908059076,7.370860166536716,3.6375861597263857,TCP,0.0,Normal
5,9.208538750029554,5.634789603169249,6.111467339502679,TCP,0.0,DDoS
9,6.400257445308821,7.599401333415815,3.332204510175204,UDP,0.0,Normal
29,6.670766320845874,5.8377304471659395,3.4011973816621555,UDP,1.9459101490553132,BruteForce
9,4.6443908991413725,5.1298987149230735,4.852030263919617,UDP,0.0,PortScan
3,5.075173815233827,4.663439094112067,4.0943445622221,TCP,0.0,PortScan
8,5.8998973535824915,4.499809670330265,5.541263545158426,UDP,0.0,PortScan
32,6.71174039505618,5.003946305945459,4.330733340286331,UDP,2.1972245773362196,BruteForce
6,6.144185634125646,3.1780538303479458,5.6131281063880705,TCP,0.0,PortScan
5,5.886104031450156,5.303304908059076,4.23410650459726,TCP,0.0,PortScan
30,5.407171771460119,5.991464547107982,4.454347296253507,UDP,1.791759469228055,BruteForce
16,6.583409222158765,5.407171771460119,3.9318256327243257,UDP,1.6094379124341003,BruteForce
48,7.781138509845015,7.167809184316444,3.713572066704308,TCP,0.0,Normal
9,5.365976015021851,5.2832037287379885,5.472270673671475,TCP,0.0,PortScan
15,5.583496308781699,7.3427791893318455,3.367295829986474,TCP,0.0,Normal
28,7.284134806195205,7.02197642307216,2.70805020110221,UDP,0.0,Normal
33,7.403670290012373,5.627621113690637,3.828641396489095,TCP,0.0,Normal
18,6.558197802812269,5.991464547107982,4.553876891600541,UDP,1.9459101490553132,BruteForce
24,6.309918278226516,5.924255797414532,4.31748811353631,UDP,2.1972245773362196,BruteForce
1,6.093569770045136,4.3694478524670215,4.477336814478207,UDP,0.0,PortScan
20,6.874198495453294,4.762173934797756,4.110873864173311,UDP,1.9459101490553132,BruteForce
7,6.028278520230698,5.0238805208462765,5.493061443340548,TCP,0.0,PortScan
5,8.599510233905452,4.356708826689592,4.969813299576001,TCP,0.0,DDoS
3,8.818630229100354,6.20050917404269,6.095824562432225,TCP,0.0,DDoS
28,6.267200548541362,5.497168225293202,4.219507705176107,UDP,1.9459101490553132,BruteForce
50,6.877296071497429,6.650279048587422,2.4849066497880004,TCP,0.0,Normal
29,5.267858159063328,6.1779441140506,3.367295829986474,UDP,1.791759469228055,BruteForce
8,6.144185634125646,4.709530201312334,4.584967478670572,UDP,0.0,PortScan
5,5.1298987149230735,3.5263605246161616,5.081404364984463,UDP,0.0,PortScan
31,6.876264611890766,6.20455776256869,2.6390573296152584,UDP,1.9459101490553132,BruteForce
19,7.962067308753666,7.135687347028144,3.784189633918261,TCP,0.0,Normal
5,9.147613542067878,5.820082930352362,6.687108607866515,TCP,0.0,DDoS
10,5.351858133476067,5.135798437050262,4.836281906951478,UDP,0.0,PortScan
47,7.848543482456679,6.234410725718371,1.9459101490553132,UDP,0.0,Normal
6,4.330733340286331,4.574710978503383,5.231108616854587,UDP,0.0,PortScan
40,7.642044402873258,7.1308988302963465,2.6390573296152584,UDP,0.0,Normal
7,5.8888779583328805,4.499809670330265,5.683579767338681,UDP,0.0,PortScan
37,7.153833801578843,7.247080584585756,3.4011973816621555,TCP,0.0,Normal
1,5.1298987149230735,5.0238805208462765,4.787491742782046,TCP,0.0,PortScan
6,4.48863636973214,4.51085950651685,5.225746673713202,TCP,0.0,PortScan
23,7.047517221357296,7.546446273746024,2.8903717578961645,UDP,0.0,Normal
32,6.298949246855942,6.946975992135418,3.332204510175204,TCP,0.0,Normal
41,7.160069207596127,7.094234845924755,2.6390573296152584,UDP,0.0,Normal
4,8.459352191726387,5.5134287461649825,6.447305862541213,TCP,0.0,DDoS
22,6.542471960506805,4.584967478670572,4.574710978503383,UDP,2.3978952727983707,BruteForce
8,5.937536205082426,3.1354942159291497,5.111987788356544,TCP,0.0,PortScan
5,8.81996090128606,6.1463292576688975,6.259581464064923,TCP,0.0,DDoS
2,8.696677393390031,6.194405391104672,5.808142489980444,TCP,0.0,DDoS
19,5.971261839790462,6.0112671744041615,4.30406509320417,UDP,1.3862943611198906,BruteForce
2,8.567315800819449,5.799092654460526,6.8308742346461795,TCP,0.0,DDoS
4,5.7430031878094825,5.176149732573829,4.727387818712341,UDP,0.0,PortScan
4,5.645446897643238,4.919980925828125,5.541263545158426,UDP,0.0,PortScan
1,4.204692619390966,3.784189633918261,4.574710978503383,TCP,0.0,PortScan
17,6.173786103901937,6.508769136971682,3.871201010907891,TCP,0.0,Normal
2,8.39366870513074,5.6937321388027,6.796823718274855,TCP,0.0,DDoS
13,5.91350300563827,5.517452896464707,3.9512437185814275,UDP,1.6094379124341003,BruteForce
2,9.068546366358296,5.493061443340548,6.495265555937008,TCP,0.0,DDoS
3,5.5254529391317835,5.198497031265826,5.2832037287379885,UDP,0.0,PortScan
39,6.42648845745769,5.662960480135946,4.189654742026425,UDP,2.302585092994046,BruteForce
12,5.111987788356544,6.124683390894205,3.1354942159291497,UDP,2.0794415416798357,BruteForce
5,6.09807428216624,4.07753744390572,4.553876891600541,UDP,0.0,PortScan
55,7.784889295655098,7.215239978730097,2.833213344056216,TCP,0.0,Normal
6,5.703782474656201,4.948759890378168,5.424950017481403,TCP,0.0,PortScan
5,6.1224928095143865,4.882801922586371,5.493061443340548,UDP,0.0,PortScan
2,8.641179171197228,5.746203190540153,6.22455842927536,TCP,0.0,DDoS
3,6.040254711277414,5.0238805208462765,5.298317366548036,UDP,0.0,PortScan
10,4.499809670330265,5.214935757608986,4.2626798770413155,UDP,0.0,PortScan
8,5.049856007249537,5.0238805208462765,5.605802066295998,TCP,0.0,PortScan
6,5.493061443340548,4.897839799950911,5.60947179518496,TCP,0.0,PortScan
2,5.713732805509369,5.1647859739235145,5.25227342804663,TCP,0.0,PortScan
1,9.141847375530883,4.663439094112067,6.863803391452954,TCP,0.0,DDoS
4,4.276666119016055,3.1780538303479458,4.844187086458591,UDP,0.0,PortScan
6,6.171700597410915,5.030437921392435,4.927253685157205,TCP,0.0,PortScan
58,7.4673710669175595,7.005789019253503,3.1780538303479458,TCP,0.0,Normal
35,6.416732282512326,5.313205979041787,4.0943445622221,UDP,1.791759469228055,BruteForce
1,8.458292083496076,4.31748811353631,6.522092798170152,TCP,0.0,DDoS
18,7.480992162869525,6.6293632534374485,2.6390573296152584,TCP,0.0,Normal
1,8.776784383701493,5.996452088619021,6.8690144506657065,TCP,0.0,DDoS
7,5.327876168789581,4.23410650459726,4.477336814478207,TCP,0.0,PortScan
9,5.484796933490655,4.543294782270004,4.762173934797756,TCP,0.0,PortScan
2,5.594711379601839,4.330733340286331,4.976733742420574,UDP,0.0,PortScan
5,9.151969458649853,5.996452088619021,5.991464547107982,TCP,0.0,DDoS
26,6.734591659972948,5.662960480135946,3.4011973816621555,UDP,1.9459101490553132,BruteForce
34,5.003946305945459,6.066108090103747,3.4657359027997265,UDP,1.791759469228055,BruteForce
13,6.673297967767654,5.214935757608986,4.356708826689592,UDP,1.6094379124341003,BruteForce
5,6.129050210060545,4.51085950651685,5.572154032177765,TCP,0.0,PortScan
1,9.157150543462064,6.18826412308259,5.8805329864007,TCP,0.0,DDoS
6,5.996452088619021,4.605170185988092,4.2626798770413155,UDP,0.0,PortScan
25,6.257667587882639,5.198497031265826,4.382026634673881,UDP,1.9459101490553132,BruteForce
9,5.662960480135946,4.5217885770490405,5.056245805348308,UDP,0.0,PortScan
5,4.189654742026425,4.653960350157523,4.477336814478207,TCP,0.0,PortScan
8,5.978885764901122,4.709530201312334,4.882801922586371,UDP,0.0,PortScan
3,9.090542808520587,5.902633333401366,5.910796644040527,TCP,0.0,DDoS
13,7.431299675155903,5.768320995793772,3.4657359027997265,UDP,0.0,Normal
23,6.214608098422191,5.955837369464831,3.1780538303479458,UDP,1.9459101490553132,BruteForce
6,6.093569770045136,4.343805421853684,5.0369526024136295,UDP,0.0,PortScan
11,7.333676395657684,7.560080465021827,3.784189633918261,TCP,0.0,Normal
10,5.267858159063328,3.091042453358316,4.875197323201151,TCP,0.0,PortScan
6,5.605802066295998,4.532599493153256,5.241747015059643,UDP,0.0,PortScan
11,6.9975959829819265,7.498315870766981,3.828641396489095,UDP,0.0,Normal
16,7.988203597022576,7.2456550675945355,3.912023005428146,UDP,0.0,Normal
8,6.082218910376446,5.2574953720277815,4.990432586778736,UDP,0.0,PortScan
47,7.719573989259581,7.2868764117507,2.833213344056216,UDP,0.0,Normal
27,5.659482215759621,5.652489180268651,3.367295829986474,UDP,1.3862943611198906,BruteForce
10,4.59511985013459,4.30406509320417,5.66988092298052,UDP,0.0,PortScan
1,8.268988209506656,5.908082938168931,6.660575149839686,TCP,0.0,DDoS
7,5.820082930352362,4.48863636973214,5.159055299214529,TCP,0.0,PortScan
3,5.905361848054571,5.293304824724492,5.5909869805108565,UDP,0.0,PortScan
30,7.9665866976384025,5.755742213586912,3.8501476017100584,TCP,0.0,Normal
47,7.92588031673756,6.78332520060396,3.367295829986474,TCP,0.0,Normal
4,4.31748811353631,5.099866427824199,5.003946305945459,UDP,0.0,PortScan
5,9.194922119247803,5.529429087511423,6.672032945461067,TCP,0.0,DDoS
39,4.624972813284271,6.035481432524756,4.007333185232471,UDP,2.302585092994046,BruteForce
30,5.814130531825066,6.635946555686647,3.7376696182833684,UDP,0.0,Normal
39,5.117993812416755,5.6937321388027,2.3978952727983707,TCP,0.0,Normal
1,8.10258642539079,6.054439346269371,6.70073110954781,TCP,0.0,DDoS
3,5.988961416889864,4.663439094112067,5.488937726156687,UDP,0.0,PortScan
32,5.293304824724492,4.343805421853684,4.219507705176107,UDP,2.0794415416798357,BruteForce
24,7.907283609426348,7.419380582918692,3.367295829986474,TCP,0.0,Normal
42,7.363913501405819,7.213031659834869,2.3978952727983707,TCP,0.0,Normal
4,5.940171252720432,4.442651256490317,4.605170185988092,UDP,0.0,PortScan
14,6.88653164253051,5.393627546352362,4.406719247264253,UDP,1.791759469228055,BruteForce
2,9.152711259139547,5.846438775057725,6.505784060128229,TCP,0.0,DDoS
36,4.962844630259907,5.631211781821365,3.5263605246161616,UDP,2.1972245773362196,BruteForce
14,6.999422467507961,7.369600720526409,2.8903717578961645,TCP,0.0,Normal
5,5.062595033026967,3.713572066704308,5.4116460518550396,TCP,0.0,PortScan
10,5.783825182329737,4.477336814478207,5.68697535633982,TCP,0.0,PortScan
2,9.001715906761175,5.860786223465865,6.405228458030842,TCP,0.0,DDoS
3,9.006754319877503,5.720311776607412,6.553933404025811,TCP,0.0,DDoS
7,5.3612921657094255,3.091042453358316,5.707110264748875,TCP,0.0,PortScan
14,6.568077911411976,6.1070228877422545,4.060443010546419,UDP,1.6094379124341003,BruteForce
33,7.759187438507795,7.024649030453636,2.9444389791664403,UDP,0.0,Normal
36,6.20455776256869,6.593044534142437,2.6390573296152584,UDP,0.0,Normal
30,6.154858094016418,5.384495062789089,4.61512051684126,UDP,2.302585092994046,BruteForce
25,6.380122536899765,6.054439346269371,2.4849066497880004,UDP,0.0,Normal
10,4.653960350157523,5.10594547390058,5.327876168789581,TCP,0.0,PortScan
5,6.023447592961033,3.1780538303479458,5.6937321388027,TCP,0.0,PortScan
48,8.001355025826703,6.813444599510896,2.9444389791664403,UDP,0.0,Normal
27,6.115892125483034,6.089044875446846,4.61512051684126,UDP,1.791759469228055,BruteForce
3,5.652489180268651,5.099866427824199,4.465908118654584,TCP,0.0,PortScan
9,5.8377304471659395,3.713572066704308,4.820281565605037,TCP,0.0,PortScan
11,6.745236349484363,6.161207321695077,4.1588830833596715,UDP,2.302585092994046,BruteForce
4,5.605802066295998,5.241747015059643,4.634728988229636,TCP,0.0,PortScan
55,6.077642243349034,5.8944028342648505,3.8501476017100584,TCP,0.0,Normal
54,7.715569534520208,7.507690077819904,2.5649493574615367,UDP,0.0,Normal
11,7.86403565907245,7.273786317844895,3.1780538303479458,TCP,0.0,Normal
1,6.095824562432225,4.919980925828125,5.501258210544727,TCP,0.0,PortScan
1,6.095824562432225,3.5263605246161616,4.653960350157523,UDP,0.0,PortScan
42,7.752335163302292,6.322565239927284,3.4339872044851463,TCP,0.0,Normal
36,6.618738983517219,6.961296045910167,3.5553480614894135,TCP,0.0,Normal
7,5.442417710521793,4.1588830833596715,4.6913478822291435,UDP,0.0,PortScan
39,6.602587892189336,5.8944028342648505,3.8918202981106265,UDP,1.9459101490553132,BruteForce
35,6.602587892189336,5.973809611869261,3.295836866004329,UDP,2.3978952727983707,BruteForce
12,7.926602599181384,6.74993119378857,3.044522437723423,UDP,0.0,Normal
3,9.037533407550814,4.007333185232471,6.255750041753367,TCP,0.0,DDoS
2,8.38548870041881,4.7535901911063645,6.638567789166521,TCP,0.0,DDoS
35,6.490723534502507,7.363913501405819,3.5263605246161616,TCP,0.0,Normal
2,4.955827057601261,5.1647859739235145,5.683579767338681,TCP,0.0,PortScan
2,8.952346543226227,6.198478716492308,6.396929655216146,TCP,0.0,DDoS
56,7.7306140660637395,7.338238150065589,2.9444389791664403,UDP,0.0,Normal
58,7.856319571406588,7.037027614686276,2.6390573296152584,TCP,0.0,Normal
27,6.398594934535208,4.574710978503383,4.532599493153256,UDP,2.1972245773362196,BruteForce
4,8.712266432135355,6.07073772800249,6.595780513961311,TCP,0.0,DDoS
57,7.669028288589683,7.5766097669730375,1.9459101490553132,TCP,0.0,Normal
4,5.147494476813453,4.5217885770490405,4.2626798770413155,TCP,0.0,PortScan
36,6.040254711277414,5.720311776607412,3.332204510175204,UDP,1.9459101490553132,BruteForce
18,7.271703706887368,7.389563953677635,2.6390573296152584,TCP,0.0,Normal
7,5.777652323222656,3.9889840465642745,4.007333185232471,UDP,0.0,PortScan
3,8.505525386548555,5.746203190540153,6.862757913051401,TCP,0.0,DDoS
10,5.375278407684165,6.102558594613569,4.51085950651685,UDP,2.1972245773362196,BruteForce
1,5.908082938168931,4.9344739331306915,5.6131281063880705,UDP,0.0,PortScan
5,5.58724865840025,5.298317366548036,5.081404364984463,TCP,0.0,PortScan
1,8.09712193091871,6.1903154058531475,6.175867270105761,TCP,0.0,DDoS
43,7.709756864454165,7.461065514354283,3.4011973816621555,UDP,0.0,Normal
3,5.3981627015177525,4.787491742782046,4.962844630259907,UDP,0.0,PortScan
10,5.805134968916488,4.584967478670572,5.220355825078324,TCP,0.0,PortScan
22,6.70196036600254,7.490529402060711,3.6375861597263857,UDP,0.0,Normal
60,7.368339686311381,6.634633357861686,3.258096538021482,TCP,0.0,Normal
31,5.303304908059076,5.831882477283517,4.02535169073515,UDP,1.791759469228055,BruteForce
22,6.78105762593618,4.700480365792417,3.6375861597263857,UDP,2.0794415416798357,BruteForce
3,8.361007108226909,5.14166355650266,6.455198563340122,TCP,0.0,DDoS
1,8.762176509334903,5.666426688112432,6.054439346269371,TCP,0.0,DDoS
25,5.634789603169249,5.8377304471659395,3.4965075614664802,UDP,2.1972245773362196,BruteForce
17,5.66988092298052,5.659482215759621,4.04305126783455,UDP,1.791759469228055,BruteForce
16,7.983098940710892,5.929589143389895,2.995732273553991,UDP,0.0,Normal
60,7.768110378525988,5.236441962829949,3.4657359027997265,TCP,0.0,Normal
10,5.811140992976701,5.220355825078324,5.501258210544727,UDP,0.0,PortScan
10,6.100318952020064,4.948759890378168,4.990432586778736,TCP,0.0,PortScan
2,8.785386587284156,4.727387818712341,6.508769136971682,TCP,0.0,DDoS
4,8.644354337032917,6.0844994130751715,5.056245805348308,TCP,0.0,DDoS
26,6.280395838960195,5.916202062607435,3.828641396489095,UDP,2.1972245773362196,BruteForce
27,6.794586580876499,6.028278520230698,4.5217885770490405,UDP,1.9459101490553132,BruteForce
3,5.572154032177765,5.303304908059076,3.9889840465642745,TCP,0.0,PortScan
2,9.194109358865765,4.382026634673881,5.564520407322694,TCP,0.0,DDoS
29,7.164720378771857,6.876264611890766,3.367295829986474,UDP,0.0,Normal
1,8.26796230533871,4.736198448394496,6.7580945044277305,TCP,0.0,DDoS
29,6.54534966033442,5.476463551931511,4.532599493153256,UDP,2.3978952727983707,BruteForce
2,9.12347443895452,5.908082938168931,5.733341276897746,TCP,0.0,DDoS
13,6.249975242259483,4.8283137373023015,4.04305126783455,UDP,1.3862943611198906,BruteForce
2,8.698681067461614,5.337538079701318,4.990432586778736,TCP,0.0,DDoS
18,7.022868086082641,7.269616749608169,3.2188758248682006,TCP,0.0,Normal
10,6.075346031088684,3.970291913552122,4.709530201312334,TCP,0.0,PortScan
41,7.192182058713246,7.118826249062078,2.5649493574615367,UDP,0.0,Normal
37,5.723585101952381,6.049733455231958,4.343805421853684,UDP,1.6094379124341003,BruteForce
3,6.09807428216624,5.262690188904886,4.454347296253507,UDP,0.0,PortScan
4,8.990067695753655,6.023447592961033,6.841615476477592,TCP,0.0,DDoS
4,8.294049640102028,5.332718793265369,6.661854740545311,TCP,0.0,DDoS
4,8.166500319155052,5.303304908059076,5.356586274672012,TCP,0.0,DDoS
2,4.060443010546419,4.248495242049359,5.017279836814924,TCP,0.0,PortScan
2,9.020147920801659,5.484796933490655,5.8944028342648505,TCP,0.0,DDoS
2,8.895081531754167,5.117993812416755,6.459904454377535,TCP,0.0,DDoS
8,5.365976015021851,5.123963979403259,3.9889840465642745,TCP,0.0,PortScan
25,6.493753839851686,7.4127640174265625,3.5263605246161616,TCP,0.0,Normal
37,4.990432586778736,5.568344503761097,2.5649493574615367,UDP,2.302585092994046,BruteForce
29,6.363028103540465,5.159055299214529,4.465908118654584,UDP,2.1972245773362196,BruteForce
14,6.779921907472252,4.499809670330265,4.465908118654584,UDP,1.6094379124341003,BruteForce
1,4.836281906951478,4.290459441148391,5.247024072160486,TCP,0.0,PortScan
13,7.822044008185619,6.992096427415888,3.4011973816621555,UDP,0.0,Normal
3,9.071882578828616,4.74493212836325,5.545177444479562,TCP,0.0,DDoS
1,5.017279836814924,3.332204510175204,5.087596335232384,TCP,0.0,PortScan
40,5.950642552587727,7.331714969726466,3.4011973816621555,UDP,0.0,Normal
21,7.838737559599282,6.97914527506881,2.8903717578961645,UDP,0.0,Normal
18,6.320768294250582,5.572154032177765,3.8066624897703196,UDP,2.302585092994046,BruteForce
5,8.121480374750751,5.37989735354046,5.820082930352362,TCP,0.0,DDoS
14,5.056245805348308,6.39024066706535,2.5649493574615367,TCP,0.0,Normal
1,5.955837369464831,3.9889840465642745,5.4638318050256105,UDP,0.0,PortScan
1,5.267858159063328,4.68213122712422,5.272999558563747,UDP,0.0,PortScan
2,8.088561805276234,5.572154032177765,6.82001636467413,TCP,0.0,DDoS
22,6.042632833682381,6.075346031088684,4.02535169073515,UDP,1.791759469228055,BruteForce
32,7.665753431861699,7.466227556215481,2.70805020110221,TCP,0.0,Normal
27,5.0369526024136295,5.82600010738045,3.4339872044851463,UDP,2.0794415416798357,BruteForce
2,4.859812404361672,5.117993812416755,5.017279836814924,UDP,0.0,PortScan
